"genes","logFC","logCPM","LR","PValue","FDR","Gene_Symbol"
"ENSG00000105559",-0.168652038341478,2.56180691797056,0.707200851962885,0.400374630271358,0.736303443950705,"PLEKHA4"
"ENSG00000107862",-0.0445376574487647,7.22318440078113,0.706094900450216,0.400743266523095,0.736876321437121,"GBF1"
"ENSG00000155111",0.0791156414522365,5.89296938872486,0.705300162079645,0.401008473353199,0.73715800953846,"CDK19"
"ENSG00000171861",0.084076271540323,4.62795723511484,0.705254958179339,0.40102356570309,0.73715800953846,"MRM3"
"ENSG00000100528",0.0505975521876607,7.15028301286684,0.704966737829682,0.401119814018479,0.73715800953846,"CNIH1"
"ENSG00000151131",-0.114128100246842,4.01161869169331,0.704951049930571,0.401125053798779,0.73715800953846,"NOPCHAP1"
"ENSG00000196199",0.0557548074097707,6.28820976944415,0.704466990108319,0.401286779327169,0.737350166173953,"MPHOSPH8"
"ENSG00000140612",0.0513772511255206,7.2213980348691,0.704137679151666,0.401396857035223,0.737447380557947,"SEC11A"
"ENSG00000171444",-0.130560741224302,3.19421154556973,0.703371155973723,0.401653250225655,0.737713793310332,"MCC"
"ENSG00000120688",-0.0572439800713023,4.92224606125812,0.703193724509989,0.401712632930295,0.737713793310332,"WBP4"
"ENSG00000198736",0.0686512273290426,5.1239315275112,0.703191308288556,0.401713441678562,0.737713793310332,"MSRB1"
"ENSG00000077458",-0.0650336075767738,4.1759707037049,0.702857847713844,0.401825079014341,0.737813764299783,"FAM76B"
"ENSG00000115163",-0.0935481789565991,4.41149364582959,0.702517159549243,0.401939182615147,0.737918234636036,"CENPA"
"ENSG00000150347",0.0966854815585052,5.34038679057382,0.701945143166984,0.402130868857918,0.738165088572404,"ARID5B"
"ENSG00000167081",-0.0745670733179954,5.24733292090486,0.70126134811566,0.402360187328466,0.738480941427133,"PBX3"
"ENSG00000282684",-0.179493432695772,1.64835358027667,0.700831057509191,0.402504587719744,0.738640870251385,"ZC3H3"
"ENSG00000100387",0.051185672705074,5.52509568686361,0.700311953250109,0.402678893290024,0.738855625113517,"RBX1"
"ENSG00000111737",0.0519574693340616,7.00482392278047,0.699847865764168,0.402834818272992,0.739036598051958,"RAB35"
"ENSG00000198517",0.0668495353825764,5.71591166537698,0.699115332689445,0.403081115023428,0.73931440773712,"MAFK"
"ENSG00000105793",-0.0739554774873363,5.01618170921945,0.699056581119043,0.403100878332829,0.73931440773712,"GTPBP10"
"ENSG00000233184",0.0986134638037075,2.6615302669581,0.698666119418935,0.403232260731963,0.739379030175667,"DPH5-DT"
"ENSG00000234651",0.0553293855819571,7.32424345891428,0.698572769374898,0.403263680355278,0.739379030175667,"BAG6"
"ENSG00000186395",0.0533212846206326,5.23924804050431,0.698440888348303,0.403308074758973,0.739379030175667,"KRT10"
"ENSG00000250273",0.164734023631122,2.3312939992505,0.698019322876174,0.403450031846633,0.73953417092365,"PSMC1P5"
"ENSG00000102978",-0.0650816683461141,6.39559116189894,0.697829076981273,0.403514118695618,0.73954654973782,"POLR2C"
"ENSG00000168876",-0.0831962907341131,3.65306312159957,0.697365622891008,0.403670301437948,0.739727691184555,"ANKRD49"
"ENSG00000129158",0.0885419728208334,3.46839794012989,0.696918040321271,0.40382121916074,0.739791506663168,"SERGEF"
"ENSG00000163634",0.0567994001670123,7.37165020422162,0.696771834812179,0.403870535152792,0.739791506663168,"THOC7"
"ENSG00000168268",0.067631643431892,6.18972038135701,0.6967521266755,0.403877183496552,0.739791506663168,"NT5DC2"
"ENSG00000140044",0.0993412066190273,2.67090463474283,0.696328594953745,0.4040200962731,0.739948206989453,"JDP2"
"ENSG00000149591",-0.111713826868543,1.79796787798383,0.696022350356413,0.404123478662047,0.739998624504729,"TAGLN"
"ENSG00000096433",-0.0520276024847781,7.8510263869882,0.695907197202771,0.404162362170387,0.739998624504729,"ITPR3"
"ENSG00000196782",0.115449982126298,3.987044826866,0.695612137178212,0.404262019335122,0.740076041357329,"MAML3"
"ENSG00000100360",0.116865169405563,4.08609925189864,0.695037997455595,0.404456039028011,0.74021419943654,"IFT27"
"ENSG00000146576",0.0634355104103955,5.19355306602578,0.69499557977908,0.40447037867024,0.74021419943654,"INTS15"
"ENSG00000165895",-0.122848793896808,3.98914412571281,0.694813287049104,0.404532012661801,0.74021419943654,"ARHGAP42"
"ENSG00000012174",0.0623812088253573,5.48599647911299,0.694709738723569,0.404567028919111,0.74021419943654,"MBTPS2"
"ENSG00000170144",-0.059375292656491,9.11713193955751,0.694179604719181,0.404746370160361,0.74039431917132,"HNRNPA3"
"ENSG00000148296",0.0648671721634464,5.01962529746504,0.693900401338745,0.404840869683783,0.74039431917132,"SURF6"
"ENSG00000281309",0.0648671721634464,5.01962529746504,0.693900401338745,0.404840869683783,0.74039431917132,"SURF6"
"ENSG00000177042",0.0904837886953791,3.71750729319532,0.693740302359943,0.404895071512093,0.74039431917132,"TMEM80"
"ENSG00000105519",0.143831055714529,3.03432370832307,0.693509876418132,0.404973101271563,0.740432038738751,"CAPS"
"ENSG00000276504",0.131157985702225,2.44860035433413,0.692853594138379,0.4051954602688,0.740627176366383,"TFPT"
"ENSG00000113643",0.0481523248602362,6.78050129240975,0.692663427357402,0.405259925150252,0.740627176366383,"RARS1"
"ENSG00000106153",0.0526681611090408,7.90481692548592,0.692457032903121,0.405329908024295,0.740627176366383,"CHCHD2"
"ENSG00000099381",0.0543500995020885,6.33743078428285,0.692401661537039,0.405348685985987,0.740627176366383,"SETD1A"
"ENSG00000132405",0.0670668032173139,5.91028349047432,0.692268197011016,0.405393952721312,0.740627176366383,"TBC1D14"
"ENSG00000160352",-0.0934019361597438,4.28146748977885,0.69217863115972,0.405424334624624,0.740627176366383,"ZNF714"
"ENSG00000150459",0.0451708137902407,7.40043328115939,0.691534057142537,0.405643080674826,0.7409218489981,"SAP18"
"ENSG00000214784",0.12197079876926,2.07703918141359,0.691345563940045,0.405707081315718,0.740933830085155,"RPS3AP21"
"ENSG00000163617",0.167827094585598,1.48605113123134,0.691033426962129,0.405813096197902,0.741022526593537,"CCDC191"
"ENSG00000242802",0.0673051789919989,5.91024330098702,0.690631613145932,0.405949628740071,0.741150728808282,"AP5Z1"
"ENSG00000272899",0.174317792156993,1.30768611579822,0.690488654973599,0.405998220773651,0.741150728808282,"SPMIP1"
"ENSG00000127452",0.078998090630587,4.47872149099516,0.690272753544099,0.40607162262238,0.74117983022585,"FBXL12"
"ENSG00000225259",0.103699460369384,2.50893284195303,0.689717477608938,0.406260493669642,0.741419653062354,"ST13P6"
"ENSG00000019485",0.110446126628015,3.54368767125062,0.688877965804615,0.406546288511044,0.741743402665995,"PRDM11"
"ENSG00000078142",0.0787617262516312,5.01570284227008,0.688858555074988,0.406552899980509,0.741743402665995,"PIK3C3"
"ENSG00000103528",0.182915736754779,1.75810019989257,0.68808228416664,0.406817433865263,0.742121069074817,"SYT17"
"ENSG00000273847",0.157831730006765,1.44420516898895,0.687851096651832,0.40689626552501,0.742159681886355,""
"ENSG00000137822",-0.0635362962445977,5.20551050889024,0.687572588447395,0.406991262566913,0.742159681886355,"TUBGCP4"
"ENSG00000204253",-0.166868571857765,1.62401868819702,0.687514121365023,0.407011209370034,0.742159681886355,"HNRNPCP2"
"ENSG00000100058",0.105412653295023,2.99184587083426,0.687332114727987,0.4070733124576,0.742168008111742,"CRYBB2P1"
"ENSG00000138639",0.163232267083345,3.0529074675967,0.686834869959956,0.407243049745103,0.742372540794528,"ARHGAP24"
"ENSG00000177700",0.0818419867812279,7.02095241146376,0.686532390908777,0.40734635337191,0.742455929368979,"POLR2L"
"ENSG00000153107",-0.070199567990073,6.63546713894403,0.685772292202131,0.407606114237946,0.742556695382045,"ANAPC1"
"ENSG00000213801",-0.150290177655071,1.06672058040469,0.685633742047909,0.407653489380717,0.742556695382045,"ZNF321P"
"ENSG00000198648",0.0563419690183579,5.21182714412466,0.685429808387926,0.407723236111025,0.742556695382045,"STK39"
"ENSG00000174428",0.0830385148204517,4.56500282230579,0.68542458713601,0.407725022045093,0.742556695382045,"GTF2IRD2B"
"ENSG00000143320",0.0728025020722719,6.62594403833231,0.68514197078982,0.407821708337321,0.742556695382045,"CRABP2"
"ENSG00000081307",0.0546577410222495,5.82089699773678,0.685048486700985,0.407853697712354,0.742556695382045,"UBA5"
"ENSG00000124198",-0.0789279350920773,7.08874185883843,0.685040595156281,0.407856398292994,0.742556695382045,"ARFGEF2"
"ENSG00000148985",-0.0846763790557523,3.44474514558971,0.684875663520668,0.407912845863252,0.742556695382045,"PGAP2"
"ENSG00000180953",0.112527892161301,2.62144915143776,0.684843287678676,0.407923927784451,0.742556695382045,"ST20"
"ENSG00000188647",-0.100827501497659,5.57980155351391,0.68468735442703,0.407977308331852,0.742556695382045,"PTAR1"
"ENSG00000064932",-0.125832032314133,5.90490782667285,0.684484165555823,0.408046881238173,0.742578544172008,"SBNO2"
"ENSG00000140543",0.127135434270166,2.56184203448647,0.683896536251606,0.408248186444781,0.742684675654696,"DET1"
"ENSG00000123933",0.101860181266892,6.24976770428867,0.683749342174373,0.408298633788651,0.742684675654696,"MXD4"
"ENSG00000148444",-0.0560298301266865,5.0618758924638,0.683707378037036,0.408313017694826,0.742684675654696,"COMMD3"
"ENSG00000117523",-0.112198341336446,8.47815338784058,0.683641767874406,0.408335508159012,0.742684675654696,"PRRC2C"
"ENSG00000107521",0.0604317217473338,5.49113949843191,0.683451504876319,0.408400738562064,0.742698593925287,"HPS1"
"ENSG00000143376",-0.0762139275368098,6.35482151596069,0.68257965758178,0.408699841219152,0.742813168733929,"SNX27"
"ENSG00000142208",-0.0624052902333685,8.45443462272825,0.682389132778333,0.408765246922985,0.742813168733929,"AKT1"
"ENSG00000105176",-0.0525744199347832,6.28045093086974,0.682135895811577,0.40885220501337,0.742813168733929,"URI1"
"ENSG00000139637",0.0571747587109994,5.34718489096478,0.682099420635183,0.40886473232419,0.742813168733929,"MYG1"
"ENSG00000182923",-0.061408453708342,4.81214309360046,0.681941590991546,0.408918945026465,0.742813168733929,"CEP63"
"ENSG00000011478",-0.0888191601491791,4.0082293452951,0.681930350560437,0.408922806390257,0.742813168733929,"QPCTL"
"ENSG00000166166",0.0956897765698897,5.13629199950838,0.681854354101871,0.408948914442192,0.742813168733929,"TRMT61A"
"ENSG00000018610",-0.0658219848822914,5.01454489507745,0.681654461732646,0.40901759775229,0.742813168733929,"STEEP1"
"ENSG00000179912",-0.0728408358138632,6.24597637213978,0.681443142388451,0.409090225805122,0.742813168733929,"R3HDM2"
"ENSG00000236490",-0.157022401014082,3.89400522382822,0.681433116924977,0.409093671913247,0.742813168733929,"TAPBP"
"ENSG00000128915",-0.0562761494223864,5.56709423925088,0.681196272458775,0.409175096174378,0.742813168733929,"ICE2"
"ENSG00000129667",0.0678473031802006,5.29643122011112,0.681099231299501,0.409208464623599,0.742813168733929,"RHBDF2"
"ENSG00000135953",0.071960785224222,4.37195453473788,0.681087870860672,0.409212371270897,0.742813168733929,"MFSD9"
"ENSG00000137693",-0.0610597457710141,7.06085098674763,0.680624083771232,0.409371905951293,0.742998201050475,"YAP1"
"ENSG00000185022",-0.0757474221047433,4.64041141275223,0.680215297464184,0.40951259708155,0.743148985615492,"MAFF"
"ENSG00000164081",-0.0599325057354409,5.34543623625571,0.679853962958231,0.409637015979571,0.743270202436417,"TEX264"
"ENSG00000108788",-0.0596008241693895,6.20029124752654,0.67953163872959,0.409748049285645,0.743367100947333,"MLX"
"ENSG00000137807",-0.122330803344824,6.78276860204103,0.67928611388777,0.409832656644354,0.743416036852134,"KIF23"
"ENSG00000225361",0.132066892327073,2.59797296182846,0.679099088196109,0.409897122546486,0.74342842853306,"PPP1R26-AS1"
"ENSG00000265763",-0.175732003823259,2.11544770480022,0.678237942496814,0.410194143365504,0.743862541160078,"ZNF488"
"ENSG00000280663",0.103509729107824,4.05580710025443,0.677988023116981,0.410280403197986,0.743914383026542,"PCMTD2"
"ENSG00000132953",-0.0735770059206472,6.17220018183099,0.677108441801579,0.410584203541185,0.744360596131799,"XPO4"
"ENSG00000135372",-0.0740917329186332,6.95505980040282,0.676503376161779,0.410793380559283,0.744635162427515,"NAT10"
"ENSG00000182310",0.166761629166085,2.83088754989057,0.676236794091817,0.410885590323526,0.744697657662381,"SPACA6"
"ENSG00000147118",0.0882817674812532,3.02270757992203,0.675536052395679,0.411128119680814,0.744802574422635,"ZNF182"
"ENSG00000280993",0.153999230536611,2.18229358252326,0.675488167973127,0.411144700354027,0.744802574422635,"MUC20-OT1"
"ENSG00000112561",0.155009748265534,1.60697525561673,0.675412646028889,0.411170852919732,0.744802574422635,"TFEB"
"ENSG00000152217",0.194695843083098,3.7360681484857,0.675158428029567,0.411258904316592,0.744802574422635,"SETBP1"
"ENSG00000111206",-0.0933638038449067,7.63114493299361,0.675134429673077,0.411267217864323,0.744802574422635,"FOXM1"
"ENSG00000011052",0.124776800739615,6.47603273258984,0.675068886723695,0.411289924615275,0.744802574422635,"NME1-NME2"
"ENSG00000188917",-0.0665623119288579,5.05840484578284,0.673623737692347,0.411791052843773,0.745391761069763,"TRMT2B"
"ENSG00000243335",-0.110085713020465,4.17789737121011,0.673606932604873,0.411796885564047,0.745391761069763,"KCTD7"
"ENSG00000178814",0.146717440858517,4.06469187283174,0.673589099358875,0.411803075271396,0.745391761069763,"OPLAH"
"ENSG00000104856",-0.0893006784938867,4.51605976870137,0.673464204901242,0.411846428494007,0.745391761069763,"RELB"
"ENSG00000147592",0.0611299721683257,3.92023743026762,0.673056131767183,0.411988125289471,0.745543606637049,"LACTB2"
"ENSG00000204178",-0.0729948134707891,4.85272884697961,0.672848396246442,0.412060285696492,0.74556959253739,"MACO1"
"ENSG00000146648",-0.112493136119136,8.03768219466595,0.672637992314836,0.412133392018282,0.745597282418489,"EGFR"
"ENSG00000203880",0.0656576734060228,5.71152445066736,0.672070822098485,0.412330554586051,0.745810573475635,"PCMTD2"
"ENSG00000112699",0.0563894218090016,4.92871733991362,0.671966230471494,0.412366928446254,0.745810573475635,"GMDS"
"ENSG00000155957",-0.0689918282176271,5.18054768803802,0.671711328304037,0.412455595673129,0.745866357575732,"TMBIM4"
"ENSG00000280529",0.0702937041485553,4.76425357606754,0.670787942534831,0.412777029253812,0.746342991357572,"TAF4"
"ENSG00000084623",0.0511578941819988,7.60367316071119,0.670462300659006,0.412890474425006,0.746443390207537,"EIF3I"
"ENSG00000273604",-0.0900766118519408,3.93143771977128,0.670296384264526,0.412948293086362,0.746443390207537,"EPOP"
"ENSG00000137221",0.0596190511353415,5.22602309088595,0.669393015685427,0.413263309436191,0.74690814465706,"TJAP1"
"ENSG00000134138",0.0681700553673857,3.50240106445953,0.66808284968982,0.413720812383493,0.74751389010506,"MEIS2"
"ENSG00000137414",0.0867332774074653,4.98728243776592,0.667816210516008,0.413814013003693,0.74751389010506,"FAM8A1"
"ENSG00000075856",-0.0587391702722725,7.07246122423748,0.667784730526167,0.413825018515888,0.74751389010506,"SART3"
"ENSG00000196663",0.0616179240160721,5.24089071687679,0.66766048371299,0.413868459850853,0.74751389010506,"TECPR2"
"ENSG00000165283",-0.0638531084712336,6.97994130574964,0.667603962147109,0.413888224136006,0.74751389010506,"STOML2"
"ENSG00000198925",0.0472004007574643,6.3891363279894,0.667435117576995,0.413947273489627,0.747515872986518,"ATG9A"
"ENSG00000002822",0.0557793223958978,5.36493559115455,0.667074988418513,0.414073261677359,0.747638718137773,"MAD1L1"
"ENSG00000275903",-0.18218816803867,4.97905282694023,0.665861564898506,0.414498185478322,0.748135401942968,"PSMB3"
"ENSG00000110330",-0.0602332402296411,6.20999323913552,0.665787896873244,0.414524003747837,0.748135401942968,"BIRC2"
"ENSG00000147874",-0.0587575983666246,5.52478006460484,0.665579315068602,0.414597117858109,0.748135401942968,"HAUS6"
"ENSG00000103351",-0.0756140995277715,4.47405306065488,0.665460594634451,0.414638741414055,0.748135401942968,"CLUAP1"
"ENSG00000275885",0.0668628377411017,3.61865571052506,0.664903094291307,0.414834284571845,0.748135401942968,"PRPF31"
"ENSG00000154144",-0.0579226088394289,4.86301044744509,0.664784564048821,0.414875876630332,0.748135401942968,"TBRG1"
"ENSG00000197702",-0.049104988217858,6.62577271206706,0.66471311063706,0.414900952492108,0.748135401942968,"PARVA"
"ENSG00000104361",0.0843729329550915,5.57825230301217,0.664584618307213,0.414946051238486,0.748135401942968,"NIPAL2"
"ENSG00000259820",-0.135412349740955,1.79326809996019,0.664480865130646,0.414982472235085,0.748135401942968,NA
"ENSG00000127995",-0.070756067935162,4.45598317826218,0.664446026384438,0.414994702915884,0.748135401942968,"CASD1"
"ENSG00000263002",0.0760617817773792,3.5335252281519,0.664406348560044,0.415008633079994,0.748135401942968,"ZNF234"
"ENSG00000164405",0.0645420550493215,6.42163946980498,0.664304653348148,0.415044339584765,0.748135401942968,"UQCRQ"
"ENSG00000114054",0.0531105163041177,6.10076844949698,0.663930710091586,0.415175675025147,0.748136850465225,"PCCB"
"ENSG00000157303",-0.109134833943542,2.14125708376114,0.663834960212366,0.415209313961496,0.748136850465225,"SUSD3"
"ENSG00000139726",0.0558037728998115,7.51152461255389,0.663806987888133,0.415219141986243,0.748136850465225,"DENR"
"ENSG00000272752",-0.13821236628875,4.699673506742,0.663612544184819,0.415287468946958,0.748155455579163,"STAG3L5P-PVRIG2P-PILRB"
"ENSG00000140548",0.0888818466643117,4.84444644325245,0.663352446568631,0.415378892545792,0.748215659118583,"ZNF710"
"ENSG00000183087",0.106162705979179,4.56454646217165,0.663067869461639,0.415478954778491,0.748291404312728,"GAS6"
"ENSG00000050426",-0.0620947047402086,5.33237178553669,0.662233167827919,0.415772656411059,0.748621867819412,"LETMD1"
"ENSG00000137936",-0.0711502119118319,7.17776589356159,0.662052399037631,0.415836303012076,0.748621867819412,"BCAR3"
"ENSG00000145414",-0.0713565931039625,4.63518135584346,0.661839454233092,0.415911296944648,0.748621867819412,"NAF1"
"ENSG00000170522",-0.0731570039877991,5.65931139208253,0.661819656888614,0.415918270101994,0.748621867819412,"ELOVL6"
"ENSG00000188612",-0.0521642660522498,7.99225534874733,0.661321383053599,0.416093832649916,0.748621867819412,"SUMO2"
"ENSG00000177380",0.0790333629319352,4.48645217411639,0.661287168073311,0.416105892038678,0.748621867819412,"PPFIA3"
"ENSG00000169914",0.0696607290428041,4.60487006132009,0.661150354105186,0.416154118577335,0.748621867819412,"OTUD3"
"ENSG00000135686",0.0640645113619869,6.8482659889634,0.660992968756403,0.416209606722845,0.748621867819412,"KLHL36"
"ENSG00000272419",0.129254565624528,3.53267110737515,0.660976691056485,0.416215346252783,0.748621867819412,"LINC01145"
"ENSG00000118418",-0.057495962544392,5.2950212924567,0.66089880004261,0.416242812311096,0.748621867819412,"HMGN3"
"ENSG00000147804",0.0837710483808166,4.08045574262024,0.660603155059823,0.416347087605453,0.748705016453749,"SLC39A4"
"ENSG00000104147",-0.136872046690708,3.53284867916174,0.66029612864296,0.416455418203991,0.748795433428112,"OIP5"
"ENSG00000103245",0.0759306641089279,5.04219140012499,0.659965201705921,0.416572228650614,0.748872777030963,"CIAO3"
"ENSG00000104517",0.102868654515293,8.34872126508627,0.659756065124583,0.416646074662652,0.748872777030963,"UBR5"
"ENSG00000134569",-0.0948997724340613,2.61920637755393,0.659680945406373,0.416672604136074,0.748872777030963,"LRP4"
"ENSG00000066027",-0.0979941370094518,5.76746199643299,0.659183807204062,0.41684823796183,0.749012963261826,"PPP2R5A"
"ENSG00000048991",-0.0610371034835314,5.974475626651,0.659131458095853,0.416866738759334,0.749012963261826,"R3HDM1"
"ENSG00000111845",-0.117423066541877,3.89369155652075,0.658636494365261,0.417041725097828,0.749018321253712,"PAK1IP1"
"ENSG00000285226",-0.117423066541877,3.89369155652075,0.658636494365261,0.417041725097828,0.749018321253712,"PAK1IP1"
"ENSG00000142002",-0.0623446377298774,6.82427871670791,0.658517472292125,0.41708381967272,0.749018321253712,"DPP9"
"ENSG00000106537",0.0883813443767263,6.67739446346055,0.658466094213685,0.417101992523871,0.749018321253712,"TSPAN13"
"ENSG00000154719",-0.0764889217922484,4.24098281284522,0.657342785138788,0.417499610356275,0.749627989140533,"MRPL39"
"ENSG00000092621",0.0693110463556879,5.27924583418275,0.656894118703892,0.417658582256929,0.749795733459622,"PHGDH"
"ENSG00000285600",-0.177473281751021,1.3025516183163,0.656669663965644,0.417738145025231,0.749795733459622,""
"ENSG00000173218",-0.0605425782309692,7.21672777777149,0.656587095352382,0.417767418898698,0.749795733459622,"VANGL1"
"ENSG00000166226",-0.0607547187587896,8.3970650188091,0.655841412536564,0.418031931449683,0.749841748604634,"CCT2"
"ENSG00000181751",-0.0701042423705475,5.00625305102913,0.655381384854199,0.418195239121912,0.749841748604634,"MACIR"
"ENSG00000135392",0.0554665665810568,6.29522699785772,0.655282273908821,0.41823043546604,0.749841748604634,"DNAJC14"
"ENSG00000206490",0.0513861056040333,5.13197983846076,0.655085177043699,0.418300441729107,0.749841748604634,"ABCF1"
"ENSG00000232169",0.0513861056040333,5.13197983846076,0.655085177043699,0.418300441729107,0.749841748604634,"ABCF1"
"ENSG00000236149",0.0513861056040333,5.13197983846076,0.655085177043699,0.418300441729107,0.749841748604634,"ABCF1"
"ENSG00000198712",0.147933584591099,11.9618186489925,0.65498397557127,0.418336393959167,0.749841748604634,"MT-CO2"
"ENSG00000226121",-0.140106079798891,1.89371994444529,0.654896729076567,0.418367392317088,0.749841748604634,"AHCTF1P1"
"ENSG00000164347",0.05677452143893,5.32541077283827,0.654896478206643,0.418367481455173,0.749841748604634,"GFM2"
"ENSG00000179021",0.0586724938426676,5.09979737072086,0.654688621237558,0.418441346063278,0.749841748604634,"C3orf38"
"ENSG00000275873",0.131736118225356,2.76103188622622,0.654598630723106,0.418473331351738,0.749841748604634,"LMNTD2"
"ENSG00000071859",-0.0527089952270558,6.6461013819605,0.654549940901284,0.418490638670033,0.749841748604634,"FAM50A"
"ENSG00000188295",-0.0864922072900953,3.10135465494096,0.654129852725731,0.418640007757648,0.75000520278693,"ZNF669"
"ENSG00000188522",0.0557041402721651,6.12377840930961,0.653952493146042,0.418703094621398,0.750014056036857,"FAM83G"
"ENSG00000274020",0.160519513033606,0.819433529775208,0.653707728865728,0.418790180601671,0.750065889972362,"LINC01138"
"ENSG00000118496",0.0641811786493811,5.43550733091532,0.653398708361708,0.418900167159386,0.750103395789834,"FBXO30"
"ENSG00000259332",-0.21307256675126,0.886746581880865,0.653065628258794,0.419018765173465,0.750103395789834,"ST20-MTHFS"
"ENSG00000204934",-0.159206436839441,1.66057946958301,0.652946184996638,0.419061306863293,0.750103395789834,"ATP6V0E2-AS1"
"ENSG00000136068",-0.1263196421367,9.31245774918096,0.65292206943252,0.419069896799979,0.750103395789834,"FLNB"
"ENSG00000107625",-0.0609353158852821,5.72089932446319,0.652759702770007,0.419127738448339,0.750103395789834,"DDX50"
"ENSG00000173153",0.0471803105326281,5.78513890293261,0.652669061167791,0.419160033867209,0.750103395789834,"ESRRA"
"ENSG00000110048",-0.0440137577192743,6.63599491012729,0.652188262276254,0.419331403527385,0.750238731487012,"OSBP"
"ENSG00000138688",0.19682861013553,5.886102681558,0.651764295175322,0.419482603420731,0.750238731487012,"BLTP1"
"ENSG00000255455",-0.192147172660525,1.17267689491523,0.65171387201792,0.419500591296363,0.750238731487012,""
"ENSG00000273154",-0.136630223115814,3.41727622983522,0.651695703637767,0.4195070729366,0.750238731487012,""
"ENSG00000138081",0.0556431436481104,6.1833973460303,0.65156244554294,0.419554617841625,0.750238731487012,"FBXO11"
"ENSG00000183340",-0.0738472774496829,3.864152468372,0.651357190578753,0.419627866085772,0.750238731487012,"JRKL"
"ENSG00000065135",0.0444308538217223,7.78297416441637,0.651315355987258,0.419642797711357,0.750238731487012,"GNAI3"
"ENSG00000108091",0.0725818322218235,7.3148611101868,0.651051283509855,0.419737068885056,0.750303277653595,"CCDC6"
"ENSG00000163930",0.0466845872418533,6.65360570303143,0.650637876998891,0.419884714188074,0.750370587005343,"BAP1"
"ENSG00000258301",0.114118166252351,2.38903798506281,0.650620088844476,0.4198910688429,0.750370587005343,NA
"ENSG00000235314",0.191279694201261,1.12951008211133,0.650235538984244,0.420028480815353,0.750512172605242,"LINC00957"
"ENSG00000141013",-0.078740467743152,5.71538417962639,0.648720896611724,0.420570363889511,0.751376332937785,"GAS8"
"ENSG00000076864",0.169237928708211,3.82187794851896,0.648307723004907,0.420718363226907,0.751460548000471,"RAP1GAP"
"ENSG00000173898",-0.0879986197061562,6.23750076633454,0.648264036294659,0.420734016408977,0.751460548000471,"SPTBN2"
"ENSG00000196459",-0.067117349807301,3.89995108952778,0.647833068586802,0.420888481049351,0.751632357338443,"TRAPPC2"
"ENSG00000085871",0.0964160919731387,3.38172779448724,0.647304971023006,0.42107787381512,0.751866485927634,"MGST2"
"ENSG00000150401",0.0748119611011884,3.85747724276008,0.646128316433533,0.421500318038298,0.752417196969256,"DCUN1D2"
"ENSG00000137332",0.251914713125138,2.43655138313314,0.646100445872049,0.42151033184318,0.752417196969256,"DDR1"
"ENSG00000145014",0.112473192201785,2.99183485198869,0.645823021768196,0.421610028835713,0.752417196969256,"TMEM44"
"ENSG00000177943",0.134694726297182,3.73736409516248,0.645796333269651,0.42161962165236,0.752417196969256,"MAMDC4"
"ENSG00000126070",0.0846689431470973,4.50117766220099,0.645526882220778,0.421716490432267,0.752469711658155,"AGO3"
"ENSG00000185236",0.0579075974972843,6.35705074665606,0.645075145799538,0.421878966228764,0.752469711658155,"RAB11B"
"ENSG00000224888",0.0997400322451367,2.07623102438362,0.644846613073482,0.421961198125307,0.752469711658155,"HSALR1"
"ENSG00000132005",0.0692303249243122,3.92814459464454,0.644796912248633,0.421979084921252,0.752469711658155,"RFX1"
"ENSG00000288283",0.0692303249243122,3.92814459464454,0.644796912248633,0.421979084921252,0.752469711658155,"RFX1"
"ENSG00000113384",0.0497030652218143,7.25650263467029,0.644648395286657,0.422032541346501,0.752469711658155,"GOLPH3"
"ENSG00000163435",0.157082727307723,6.35293492793435,0.6445793488944,0.422057396995639,0.752469711658155,"ELF3"
"ENSG00000132570",-0.0752916073679967,3.69884397895954,0.644269816060747,0.422168851012361,0.752517928516826,"PCBD2"
"ENSG00000166821",-0.107059199467914,3.64305386101555,0.644180220265808,0.422201120139256,0.752517928516826,"PEX11A"
"ENSG00000023909",-0.0557978715452829,7.50338282680319,0.643544711225815,0.422430113192125,0.752822054443937,"GCLM"
"ENSG00000134882",0.0583834543432909,5.5172013919628,0.643305055217095,0.422516516730237,0.75287201951973,"UBAC2"
"ENSG00000126561",-0.108134375148212,3.97186370493711,0.642466056033701,0.422819210848012,0.753219159132496,"STAT5A"
"ENSG00000155438",-0.0965656136836303,5.53784017730612,0.642441373067427,0.422828120883666,0.753219159132496,"NIFK"
"ENSG00000112578",-0.08879779238743,5.42962771536969,0.642268051854703,0.422890694142778,0.753226603665797,"BYSL"
"ENSG00000186318",-0.0556086204019768,5.82211160522578,0.641674036216573,0.423105253767833,0.753504717430799,"BACE1"
"ENSG00000005889",-0.0742005293318304,5.64555706342146,0.641394697399466,0.423206207871843,0.753580463188695,"ZFX"
"ENSG00000161682",0.0771943839177271,3.78655784240453,0.641143429690328,0.423297047803116,0.753638180760854,"FAM171A2"
"ENSG00000139289",-0.0665963799216427,8.49070614934283,0.640967598842126,0.423360632686949,0.753647364204934,"PHLDA1"
"ENSG00000166887",0.07754621778337,5.76032800667381,0.640181146706965,0.423645208939451,0.753904875706622,"VPS39"
"ENSG00000083896",-0.0463449126024542,5.66403801506199,0.639888068014037,0.423751332261976,0.753904875706622,"YTHDC1"
"ENSG00000275272",-0.0463449126024542,5.66403801506199,0.639888068014037,0.423751332261976,0.753904875706622,"YTHDC1"
